label,score_col,n_orr,pearson,spearman,within_disease_pair_weighted_pearson,within_disease_pair_weighted_spearman,auc_success_above_disease_median,variant,shuffle_iter
signed_mag_tail_soft_primary:gene_shuffle_0086:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.03817888516713827,-0.01982492737098493,0.0625478645686846,0.20088788732562296,0.5289855072463768,signed_mag_tail_soft_primary,86
signed_mag_tail_soft_primary:gene_shuffle_0087:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.26761344706986756,-0.30136256969921704,-0.32168078863219945,-0.3213140883982661,0.42132505175983437,signed_mag_tail_soft_primary,87
signed_mag_tail_soft_primary:gene_shuffle_0088:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.2171904852946317,0.15349915806893683,0.16508952085866263,0.2989644956838927,0.6180124223602484,signed_mag_tail_soft_primary,88
signed_mag_tail_soft_primary:gene_shuffle_0089:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.23723656448007657,-0.18836197984640046,-0.06551376912021968,-0.043293409279278175,0.43167701863354035,signed_mag_tail_soft_primary,89
signed_mag_tail_soft_primary:gene_shuffle_0090:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.01922100921823547,-0.02182627848395588,0.29347494402709257,0.3962834653623921,0.6304347826086957,signed_mag_tail_soft_primary,90
signed_mag_tail_soft_primary:gene_shuffle_0091:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.11080339216482189,0.010271169950239495,0.12206115652616119,0.305359137853816,0.629399585921325,signed_mag_tail_soft_primary,91
signed_mag_tail_soft_primary:gene_shuffle_0092:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.13830436975803978,-0.18129951473479308,-0.04119603220841355,-0.017141626230912102,0.525879917184265,signed_mag_tail_soft_primary,92
signed_mag_tail_soft_primary:gene_shuffle_0093:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.2903429610545798,-0.39880451737040257,-0.2971818269118691,-0.36347060706646755,0.3219461697722567,signed_mag_tail_soft_primary,93
signed_mag_tail_soft_primary:gene_shuffle_0094:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.14978624513523148,-0.28266587733482357,-0.2692525975794506,-0.2854548456249597,0.45134575569358176,signed_mag_tail_soft_primary,94
signed_mag_tail_soft_primary:gene_shuffle_0095:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.3039577909946307,-0.407790796561064,-0.33726287982801656,-0.45393814159162726,0.37267080745341613,signed_mag_tail_soft_primary,95
signed_mag_tail_soft_primary:gene_shuffle_0096:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.281500077498373,-0.27623622919636576,-0.24337734789136295,-0.2011622694565334,0.4648033126293996,signed_mag_tail_soft_primary,96
signed_mag_tail_soft_primary:gene_shuffle_0097:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.25037386884911406,-0.25093831528579763,-0.38128132572262385,-0.38898088390567237,0.41511387163561075,signed_mag_tail_soft_primary,97
signed_mag_tail_soft_primary:gene_shuffle_0098:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.13850900854130202,-0.14053097511210844,-0.17645443576275285,-0.16397338602442207,0.4668737060041408,signed_mag_tail_soft_primary,98
signed_mag_tail_soft_primary:gene_shuffle_0099:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.28237542303357877,-0.30706916821984154,-0.2553997376116258,-0.1860036153461768,0.4886128364389234,signed_mag_tail_soft_primary,99
signed_mag_tail_hard_reference:real:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.5624889246737934,0.6214189900360507,0.40849550340693563,0.49509883745175465,0.7391304347826086,signed_mag_tail_hard_reference,real
signed_mag_tail_hard_reference:gene_shuffle_0000:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.22032664736176627,0.3006100321949776,0.11814354364959334,0.30000350557763017,0.6428571428571429,signed_mag_tail_hard_reference,0
signed_mag_tail_hard_reference:gene_shuffle_0001:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.011830486782002353,-0.0399008764378489,0.19178144237512523,0.14274234372781539,0.5496894409937888,signed_mag_tail_hard_reference,1
